epoch,acc,loss,lr,val_acc,val_loss
0,0.27200000584125517,1.6112651526927948,1e-04,0.4444444444444444,1.5077513323889837
1,0.3640000087022781,1.4344347840547562,1e-04,0.4444444444444444,1.3934872378077772
2,0.44400001063942907,1.3089025843143463,1e-04,0.5277777777777778,1.256837231831418
3,0.4420000107586384,1.304388438463211,1e-04,0.5833333333333334,1.2243014015257359
4,0.5060000106692314,1.2255600142478942,1e-04,0.6111111111111112,1.2309772993127506
5,0.4980000126361847,1.2469884902238846,1e-04,0.5555555555555556,1.1413980500979557
6,0.5300000135600567,1.160762948989868,1e-04,0.6388888888888888,1.0932459846759837
7,0.5020000119507313,1.1579164537787436,1e-04,0.5555555555555556,1.08236757821093
8,0.4740000109374523,1.184259162247181,1e-04,0.5555555555555556,1.104259075389968
9,0.5160000132024288,1.1405762380361557,1e-04,0.6111111111111112,1.0721068036639028
10,0.5100000120699406,1.157162642478943,1e-04,0.5555555555555556,1.0196880280661087
11,0.5280000115931034,1.1145538952946663,1e-04,0.6111111111111112,1.0194424672259226
12,0.5600000141561031,1.1059145265817643,1e-04,0.6111111111111112,1.0201217072705429
13,0.5480000133812427,1.0997547489404678,1e-04,0.6388888888888888,0.9987490833736956
14,0.5980000130832195,0.9967258769273758,1e-04,0.5833333333333334,0.9982640546643071
15,0.5560000120103359,1.0500728360563516,1e-04,0.5555555555555556,0.9778440129011869
16,0.5880000127851963,1.0039602860808372,1e-04,0.6388888888888888,0.940429268249621
17,0.5680000133812427,1.0152662122249603,1e-04,0.5555555555555556,0.9580252096056938
18,0.5700000129640103,0.9881569981575012,1e-04,0.5555555555555556,0.9316784290389882
19,0.5680000135302543,1.0128605872392655,1e-04,0.5555555555555556,0.9454587527240316
20,0.5900000120699406,0.969291181564331,1e-04,0.5833333333333334,0.9155755593027506
21,0.5740000148117542,0.9886135709285736,1e-04,0.6388888888888888,0.9097182865565022
22,0.5700000134110451,1.014365340769291,1e-04,0.6111111111111112,0.8962491866097682
23,0.5760000129044056,1.0077182552218438,1e-04,0.6388888888888888,0.8965608202852309
24,0.5980000132322312,0.9597394007444382,1e-04,0.6388888888888888,0.8900977675673656
25,0.6040000130236148,0.9824646416306496,1e-04,0.6388888888888888,0.8971833188293709
26,0.5580000126361847,1.021322985291481,1e-04,0.6388888888888888,0.8843692599847499
27,0.602000012844801,0.9535381694883108,1e-04,0.6388888888888888,0.8827717034663591
28,0.6240000121295453,0.908267218619585,1e-04,0.6388888888888888,0.8682567253191438
29,0.612000014334917,0.9137389975786209,1e-04,0.6388888888888888,0.8715198878457563
30,0.6000000131130219,0.9435761802643537,1e-04,0.6666666666666666,0.874937874213275
31,0.6060000137984752,0.8911507621407508,1e-04,0.6666666666666666,0.8763454594752855
32,0.6360000124573708,0.9342440694570542,1e-04,0.6944444444444444,0.8692036168132391
33,0.5900000129640103,0.953267556577921,1e-04,0.6388888888888888,0.857815802627657
34,0.6040000122785568,0.8978173780441284,1e-04,0.7222222222222222,0.8506326884833268
35,0.6260000126063824,0.8986931753158569,1e-04,0.7222222222222222,0.8386751967611619
36,0.6040000121295452,0.8917997185885906,1e-04,0.6666666666666666,0.8391573992493149
37,0.5660000132024288,0.9853426060080528,1e-04,0.6944444444444444,0.828176155692846
38,0.6040000124275684,0.9282304736971855,1e-04,0.6944444444444444,0.8278521572808839
39,0.6120000131428242,0.9422268560528755,1e-04,0.6388888888888888,0.8327771333731815
40,0.6000000123679637,0.9394458059966564,1e-04,0.6388888888888888,0.8319421583308011
41,0.6220000132918357,0.8766833119094372,1e-04,0.6111111111111112,0.8277515141332211
42,0.6020000120997429,0.9378014597296714,1e-04,0.6111111111111112,0.813970919776087
43,0.6460000126063824,0.8836798416078091,1e-04,0.6388888888888888,0.81104072422022
44,0.6280000121891498,0.9101772719249129,1e-04,0.7777777777777778,0.801782177722392
45,0.6260000142455101,0.9198790168762208,1e-04,0.6944444444444444,0.803929242622366
46,0.626000012755394,0.9078545844554902,1e-04,0.6944444444444444,0.8172391817982619
47,0.5820000134408474,0.929380698800087,1e-04,0.6388888888888888,0.8149593784861887
48,0.6360000130534172,0.8665015751123428,1e-04,0.6666666666666666,0.7999289750813559
49,0.6380000132322311,0.8290831883251667,1e-04,0.6666666666666666,0.7990735466850715
50,0.6360000130534172,0.8666622473299503,1e-04,0.6388888888888888,0.7938681237250825
51,0.634000013768673,0.8722056886553764,1e-04,0.6666666666666666,0.7948542273208861
52,0.6180000147223472,0.9158491331338883,1e-04,0.6944444444444444,0.7926754625611162
53,0.6320000126957893,0.876039722263813,1e-04,0.6388888888888888,0.7918192162097613
54,0.6180000123381615,0.8683859661221505,1e-04,0.7222222222222222,0.7910804682243098
55,0.6400000132620335,0.8348702138662338,1e-04,0.7222222222222222,0.7902903469221201
56,0.6420000125467777,0.8699075581133365,1e-04,0.75,0.7944614918540336
57,0.6560000136494637,0.8402019746601581,1e-04,0.75,0.7918757784613667
58,0.6240000127255917,0.8705695901811122,1e-04,0.6944444444444444,0.7994005593742864
59,0.632000013589859,0.8481934958696365,1e-04,0.6944444444444444,0.7931210355988393
60,0.6440000127255917,0.8877866099774837,1e-04,0.6944444444444444,0.7772484983757345
61,0.6300000138580799,0.8669971534609795,1e-04,0.6944444444444444,0.7830792499169346
62,0.6220000144839287,0.8679868638515472,1e-04,0.75,0.7863903588634761
63,0.6500000135600567,0.8589131146669388,1e-04,0.75,0.7768360123267889
64,0.616000012755394,0.8683988426625728,1e-04,0.7222222222222222,0.7690198626110537
65,0.6460000112652778,0.845445298999548,1e-04,0.6944444444444444,0.7694520179195226
66,0.646000012755394,0.8439379203319549,1e-04,0.75,0.7682622522940316
67,0.6280000142753124,0.8791840930283069,1e-04,0.75,0.7701415274851671
68,0.6160000121593475,0.870433020889759,1e-04,0.75,0.7721458963254312
69,0.6760000133514404,0.8109977003932,1e-04,0.75,0.7694673823441716
70,0.6620000126957893,0.7965324983000756,1e-04,0.7222222222222222,0.7672525476631967
71,0.6540000122785569,0.826297610104084,1e-04,0.7222222222222222,0.7750041104381025
72,0.6140000125765801,0.8970681057870388,1e-04,0.6944444444444444,0.7713830637981623
73,0.6660000130534172,0.8112228307127952,1e-04,0.7222222222222222,0.7652169038014512
74,0.6840000127255916,0.7945742989331483,1e-04,0.75,0.7641593949520029
75,0.6560000126063824,0.8150026676058769,1e-04,0.75,0.7646468247387221
76,0.652000011652708,0.8082924652099609,1e-04,0.75,0.7645269756548159
77,0.6740000133216381,0.8108715638518333,1e-04,0.7777777777777778,0.7591345908909312
78,0.6640000139176846,0.8098348747193813,1e-04,0.75,0.7523586227616761
79,0.6440000128746033,0.821446370780468,1e-04,0.75,0.7506212837817858
80,0.6460000132024288,0.8454023885726929,1e-04,0.75,0.7529406980716481
81,0.6720000128448009,0.8322447323799134,1e-04,0.6944444444444444,0.7560680319875246
82,0.67400001257658,0.7982337060570717,1e-04,0.7222222222222222,0.7569192996662524
83,0.6740000139176846,0.7772692032158375,1e-04,0.7222222222222222,0.7586940986164135
84,0.6200000135600567,0.8403665648400783,1e-04,0.6944444444444444,0.7544548487688493
85,0.680000012665987,0.7766064590215683,1e-04,0.7222222222222222,0.7515332009497797
86,0.6060000126063824,0.9070495679974556,1e-04,0.75,0.746885464499226
87,0.620000012665987,0.8513944534957409,1e-04,0.6944444444444444,0.7474502703601805
88,0.6600000119209289,0.8241956727206707,1e-04,0.7222222222222222,0.7456198506026541
89,0.6480000121891498,0.8280631665885448,1e-04,0.7222222222222222,0.7449812347290895
90,0.656000012010336,0.8110307516157627,1e-04,0.6944444444444444,0.750589791233425
91,0.6500000129640102,0.8101851668953896,1e-04,0.6944444444444444,0.7495420358205188
92,0.6740000130236149,0.7881493549793959,1e-04,0.75,0.7459711178315855
93,0.630000012665987,0.8917547243833542,1e-04,0.6944444444444444,0.7493118769578158
94,0.668000012934208,0.7812388914823533,1e-04,0.7222222222222222,0.7486814246723144
95,0.6460000129044056,0.8578631959855556,1e-04,0.7222222222222222,0.742695123327495
96,0.6320000128448009,0.8394220286607742,1e-04,0.75,0.7417647392034673
97,0.6420000126957893,0.8253664988279342,1e-04,0.75,0.7370406161563652
98,0.6540000131726265,0.8533429554104806,1e-04,0.75,0.7386030580495976
99,0.6420000126957893,0.8263656149059534,1e-04,0.7222222222222222,0.7419648284162071
100,0.6500000131130218,0.7963009695708752,1e-04,0.6944444444444444,0.7371856424748936
101,0.6800000120699405,0.7927729451656341,1e-04,0.7222222222222222,0.7440595875102898
102,0.652000011652708,0.8251112016290426,1e-04,0.7222222222222222,0.7441402770806841
103,0.6660000142455101,0.7688162288069725,1e-04,0.7222222222222222,0.7421187097170332
104,0.6600000126659871,0.8018655306100846,1e-04,0.7222222222222222,0.7477014247455777
105,0.6520000125467778,0.8199805048108101,1e-04,0.7222222222222222,0.740834326749286
106,0.6640000127255916,0.7875825402885676,1e-04,0.7222222222222222,0.7385305272081395
107,0.6420000131428242,0.8294185657799243,1e-04,0.7222222222222222,0.7384981000820213
108,0.6560000118613243,0.8322245002537966,1e-04,0.6944444444444444,0.7376953402482387
109,0.6500000131130218,0.765484483987093,1e-04,0.6944444444444444,0.74342338088819
110,0.6760000123083592,0.7929308201372623,1e-04,0.6944444444444444,0.7379770971448225
111,0.6700000107288361,0.8180468210577965,1e-04,0.6944444444444444,0.7381351425679491
112,0.6300000108778476,0.862851468026638,1e-04,0.6944444444444444,0.7406665265815617
113,0.6420000152289868,0.8151446798443794,1e-04,0.6944444444444444,0.7352195345221035
114,0.5960000127553939,0.8782741026580334,1e-04,0.6944444444444444,0.7374467303286818
115,0.6100000111758709,0.8640784130245447,1e-04,0.7222222222222222,0.7403546927081253
116,0.6420000118017196,0.8476367652416229,1e-04,0.6944444444444444,0.7382442173006388
117,0.6560000130534172,0.8349063628911972,1e-04,0.7222222222222222,0.7406010647985871
118,0.636000012010336,0.8159270993620157,1e-04,0.7222222222222222,0.7392331743156118
119,0.6720000119507312,0.7720432409644127,1e-04,0.6944444444444444,0.7410826629679327
120,0.6680000145733357,0.7997865337133407,1e-04,0.7222222222222222,0.7433050543137748
121,0.6720000118017196,0.7853257736563682,1e-04,0.6944444444444444,0.7390241104880665
122,0.6520000125467778,0.8380705587565899,1e-04,0.6944444444444444,0.7395520448767962
123,0.6740000127255916,0.7994484347850084,1e-04,0.6944444444444444,0.7405409718230658
124,0.6740000143647193,0.8280222943425178,1e-04,0.6944444444444444,0.7372661585739277
125,0.6520000132918358,0.8016152711212635,1e-04,0.6944444444444444,0.7399060152488851
126,0.646000012755394,0.7862706977128983,1e-04,0.6944444444444444,0.7356832827010495
127,0.648000012934208,0.7928481411933899,1e-04,0.7222222222222222,0.7366915493354705
128,0.6840000115334988,0.7710546910762787,1e-04,0.6944444444444444,0.7379885106003914
129,0.6480000145733357,0.8292489203810692,1e-04,0.7222222222222222,0.7365507495342172
130,0.6820000129938125,0.776456664353609,1e-04,0.6944444444444444,0.7325074676215687
131,0.6620000134408474,0.8078430963307619,1e-04,0.7222222222222222,0.7407993646265822
132,0.6860000126063823,0.7716291542351246,1e-04,0.7222222222222222,0.7344008562180938
133,0.664000011831522,0.7942889633029699,1e-04,0.7222222222222222,0.7410689417463598
134,0.6720000138878822,0.7656920494884253,1e-04,0.6944444444444444,0.7389667492821496
135,0.6580000132322311,0.8281758230924606,1e-04,0.7222222222222222,0.7413697501950891
136,0.6340000124275684,0.8401436266303063,1e-04,0.6944444444444444,0.7357967874203395
137,0.6560000129044056,0.7675820277631282,1e-04,0.6944444444444444,0.7312413955882625
138,0.6540000130236149,0.8281986460089683,1e-04,0.6944444444444444,0.7347312567358636
139,0.6480000115931034,0.7916180258989334,1e-04,0.6944444444444444,0.7362088700307746
140,0.6520000125467778,0.836210745126009,1e-04,0.6944444444444444,0.7397420994036819
141,0.6940000139176845,0.713718434907496,1e-04,0.6944444444444444,0.736228723624663
142,0.6180000121891499,0.8235530663281679,1e-04,0.6944444444444444,0.7375238157587268
143,0.7040000136196614,0.7256810703873634,1e-04,0.7222222222222222,0.7302559258011266
144,0.6380000132322311,0.8152367648482323,1e-04,0.6944444444444444,0.7302263659051581
145,0.6940000143647194,0.7336259564757347,1e-04,0.6944444444444444,0.727090719800698
146,0.7060000126063823,0.7199146051704883,1e-04,0.6944444444444444,0.728560057144528
147,0.6540000136196613,0.8225076606869698,1e-04,0.7222222222222222,0.7281285094359191
148,0.6680000133812427,0.8005478872358799,1e-04,0.6944444444444444,0.7263710793760967
149,0.7100000113248826,0.7031907306611538,1e-04,0.6944444444444444,0.7393367183968722
150,0.67400001257658,0.7673107871413231,1e-04,0.6944444444444444,0.7386195790224721
151,0.6680000118911267,0.7977550513297319,1e-04,0.6944444444444444,0.740468618427662
152,0.6720000144839287,0.7830412562936544,1e-04,0.6944444444444444,0.7381438218447632
153,0.6860000121593476,0.7882933599501848,1e-04,0.6944444444444444,0.7345617708496219
154,0.6620000138878822,0.8170267803967,1e-04,0.6944444444444444,0.7368983092920744
155,0.7100000120699406,0.7589741915464401,1e-04,0.7222222222222222,0.7371456997702303
156,0.6880000124871731,0.7650440196692944,1e-04,0.7222222222222222,0.7305276945923348
157,0.6560000136494637,0.8169322124123574,1e-04,0.7222222222222222,0.7339395538967639
158,0.6920000123977661,0.7260590377449989,1e-04,0.6944444444444444,0.7293303313193368
159,0.6740000133216381,0.8179804468899965,1e-04,0.6944444444444444,0.7279518071294054
160,0.658000013679266,0.8041048613190651,1e-04,0.6944444444444444,0.7264760187538033
161,0.6660000120103359,0.7856544712930917,1e-04,0.6944444444444444,0.7288303205308088
162,0.6560000132024288,0.8151845929026603,1e-04,0.6944444444444444,0.7339777798717679
163,0.6640000115334987,0.7817282327264548,1e-04,0.6944444444444444,0.7219188064209447
164,0.6560000130534172,0.7810477736592293,1e-04,0.6944444444444444,0.724202081953586
165,0.6460000140964985,0.8361234377324581,1e-04,0.6944444444444444,0.7216419052514943
166,0.6820000128448009,0.7751966059207916,1e-04,0.6944444444444444,0.7258424211730825
167,0.6920000123977661,0.7325281618535519,1e-04,0.6944444444444444,0.7316208485260884
168,0.6520000128448009,0.8168084896355867,1e-04,0.6944444444444444,0.7354692148290067
169,0.6560000126063824,0.7761356872785836,1e-04,0.7222222222222222,0.7324673626133316
170,0.6880000132322311,0.7559711572527885,1e-04,0.6944444444444444,0.7321185286637046
171,0.6480000132322311,0.8246777081862092,1e-04,0.6944444444444444,0.7316643821181464
172,0.6740000139176846,0.79848195374012,1e-04,0.6944444444444444,0.732001279182239
173,0.6880000123381614,0.7794529080390931,1e-04,0.6944444444444444,0.7278658210533548
174,0.6740000128746033,0.7104232612252236,1e-04,0.6944444444444444,0.7238364746792487
175,0.6740000133216381,0.7740717820823193,1e-04,0.6944444444444444,0.7308536883843367
176,0.664000014513731,0.7510323785990477,1e-04,0.6944444444444444,0.724730476978948
177,0.6480000127851963,0.7964398534595967,1e-04,0.6944444444444444,0.7349688742033322
178,0.6620000119507313,0.7627663644775748,1e-04,0.7222222222222222,0.7430133323751862
179,0.6860000112652779,0.7561468906700611,1e-04,0.6944444444444444,0.7322849247704855
180,0.6540000136196613,0.7956881672888995,1e-04,0.7222222222222222,0.7311758065495977
181,0.6660000136494637,0.8011773245036602,1e-04,0.6944444444444444,0.7280760892729935
182,0.644000013768673,0.8123714624345303,1e-04,0.6944444444444444,0.7257072276507743
183,0.6280000127851963,0.8134734585881234,1e-04,0.6944444444444444,0.7279197326942166
184,0.6700000128149987,0.765367276892066,1e-04,0.6944444444444444,0.729620554096578
185,0.6900000114738941,0.7295228742435574,1e-04,0.6944444444444444,0.7330647686972548
186,0.690000012665987,0.7312935762107372,1e-04,0.6944444444444444,0.7377155624678077
187,0.7020000119507313,0.7432724402844906,1e-05,0.6944444444444444,0.7299862486062112
188,0.6900000147521496,0.7485693738609552,1e-05,0.6944444444444444,0.7358759015579481
189,0.6960000133514405,0.7333437952399254,1e-05,0.6944444444444444,0.7352054695305318
190,0.6660000139474869,0.7843239129707217,1e-05,0.6944444444444444,0.7405974713066017
191,0.6380000144243241,0.8313282868266105,1e-05,0.6944444444444444,0.7292954088594948
192,0.6600000138580799,0.8170351782441139,1e-05,0.6944444444444444,0.7344186283074426
193,0.6740000113844872,0.8115767922997474,1e-05,0.6944444444444444,0.7347089540919316
194,0.680000012665987,0.7426424094289541,1e-05,0.6944444444444444,0.7378386557940959
195,0.6540000134706497,0.8350245804339648,1e-05,0.6944444444444444,0.7353661523078093
196,0.6880000139772892,0.7544215242564678,1e-05,0.6944444444444444,0.7361250734227522
197,0.6760000117123127,0.7896741729974747,1e-05,0.6944444444444444,0.7340206722268098
198,0.7040000119805336,0.7057620099931955,1e-05,0.6944444444444444,0.7297888751587985
199,0.6880000129342079,0.7698754601180553,1e-05,0.6944444444444444,0.7329345210873726
200,0.6740000119805336,0.7533259585499763,1e-05,0.6944444444444444,0.7292048575396216
201,0.6600000137090682,0.7833363960683346,1e-05,0.6944444444444444,0.7305350487274862
202,0.682000013589859,0.7452521438896657,1e-05,0.6944444444444444,0.7342344350209815
203,0.6900000134110451,0.7360198077559471,1e-05,0.6944444444444444,0.7328498496824776
204,0.708000012487173,0.6923068762943149,1e-05,0.6944444444444444,0.7322506336080955
205,0.6580000135302544,0.7717661179602147,1e-05,0.6944444444444444,0.7263217660046293
206,0.6580000127851963,0.8041934558749199,1e-05,0.6944444444444444,0.7316059125136639
207,0.6700000122189522,0.753652381747961,1e-06,0.6944444444444444,0.7288267416612749
208,0.706000013500452,0.7471235396713019,1e-06,0.6944444444444444,0.730670054879738
209,0.6680000138282776,0.8170543577522039,1e-06,0.6944444444444444,0.7256705330504095
210,0.7040000116825104,0.7246417541056871,1e-06,0.6944444444444444,0.723796061682151
